tweet_id,sentiment,content
1961744637,relief,Its Friday! Only 5 more hours until I'm free!.....until tomorrow. oh well
1961747519,hate,I don't even look at their fabric unless I need polar fleece. It's worth the extra $ to go to Needle and Thread.
1961747953,neutral,I know that feeling.
1961748103,hate,"Today in the friendly game one asshole hit me in the knee. Now, I'm lying in bed with a heating cream (stinks) and ice. bore very much"
1961749353,hate,OMG The LG KC910 touchscreen fone is such a pile of shite!! Roll on new contract in 18 months
1961749720,sadness,: why is it so cold!?!?!
1961749964,love,thinking of you - Katy Perry
1961755611,love,"damnnn this day came to fast, but i cherished all the moment i had"
1961756197,worry,Pool party? Why wasn't I informed????
1961756472,sadness,michael scholfield is no more. He is dead. I am sorry
1961757490,hate,WHATS THE VIDEO?? I CANT WATCH IT!
1961758357,sadness,had a good day but im now skint again
1961758727,worry,OOuUch!...good luck
1961760301,relief,"Finally got to wash my hair! I feel much better now, but I gotta dry it ... Effffffort."
1961761847,sadness,"gross. it's hot, and there's cotton EVERYWHERE.. hello allergies."
1961763085,hate,is so gutted she can't get tickets for pink!
1961763682,worry,So sorry Definitely getting it out this weekend.
1961763822,sadness,Is still tired due to late nights out and work and has to b up early again 2moro 4 work bad times!
1961765253,neutral,Downside to being on client site... no donut today.
1961765459,relief,moving 11 blocks up the street. goodbye hardwood floors
1961765463,worry,haa I'm so exciteddd woooo
1961767345,sadness,Im so tired and sick i have to be better on Sunday so i can sing morning and night
1961769545,worry,Bar exam madness: topic for today is torts
1961771964,sadness,Time flies...and i never got it all right. Why oh why?
1961815446,happiness,Trying to shop online wis I could find sevens for 40. haha
1961816097,happiness,10 more days to go for Freedom!!!!!! Damn these xams!!
1961816294,hate,"is somewhat irritated by people coming up to me and asking if I'm so and so from TV, or that I look familiar. I thought I was original."
1961817193,neutral,I can't DM you because you aren't following me
1961818155,relief,thank you..
1961818780,worry,"Cool! I have one (from a decluttering friend), but I don't know how to play"
1961819131,sadness,Selling my Bonnaroo ticket. Can't get any time away from work. Anyone in the DC area interested? I can meet up!
1961820749,neutral,here again in school bored wanting 2 go home
1961822468,neutral,"Downloading TF2, a mere 6.3G ... 3% nearly instantly now down to about 500KB"
1961822535,neutral,"Hey - I'm new here - is this a recorded show, viewable later too? thanks (Social Media TV live &gt; )"
1961823541,worry,At the dentist. I liked it better when the dentist is the client. Now I'm the patient.
1961823968,worry,I should've known something would go wrong. The van is having problems. Oh please tell me it will not cost us an arm and a leg
1961824060,hate,The trains turned into a microwave
1961824115,neutral,"the weather is tooo hottt mayn i cnt take it, n i styl aint got ride of my flu n i want ma baby bk"
1961826485,sadness,geez! one time in a row.. patience! good things comes to those who patience. lol. i wish i could sleepover..
1961826886,love,cant decide on wht i wanna do with the rest of my day...i think i may go bk 2 sleep woe is me! uugghh! lol
1961831584,neutral,buy me a taco! haha. i don't want to stand in line
1961833498,love,"No more drinking for Harm Doc is convinced that it's the cause of my PCVs (look it up).Told not to stop smoking just yet, that will come"
1961833803,relief,Decided I should study (finger down throat making gaging noises) Hate MFs!!
1961859273,worry,but then you leave
1961863014,sadness,feels slightly better but damn i sure do miss him.....he's going to be so hard to get over...... i messed it up ...donuts=comfort
1961863242,sadness,"so bored at work, its ridiculous, and my Saturday is going to suck with class in the morning"
1961863429,neutral,"I can't do that. I take it at 11, or I work through it. Those are my options here."
1961863503,worry,Gotta wait till wednesday for my new guitar to be delivered
1961864152,worry,Ichigo has been good at Ping&amp;pooping outside but not used to the fact he doesn't have his sister lonely puppy
1961864167,worry,Im only failing 1 class.... Algebra 2 damn it that shit is hard!
1961865961,sadness,mcfonalds roulette i i lose. they forgot mygrilled snack wrap
1961866164,hate,"I'm really getting sick ugh Fuckin nursing homes! Laying in bed, might go run later, watch some more movies with Austin. Sara &amp; Sami left"
1961868810,worry,Does anyone update the photowalkingutah google calendar with photowalks? Looks like I've missed a few
1961872401,relief,has just woken up from a power nap. That feels better! Nothing planned for tonight though
1961872494,worry,Sitting on the bed NOT wanting to go to work
1961872601,sadness,"never thought i'd say this, but i miss my 9-5 job, the commute, my cubicle, free food &amp; coffee and being downtown. why did i quit?"
1961873527,happiness,Cheers. Wish I had more fonts to play with
1961874105,relief,i ran out of facebook quizzes. lol grocery shopping then work. w00t?
1961874243,worry,my twitter looks funny someone help!
1961874296,worry,ugh. trying to respond to all of the emails/voicemails/facebook messages that I missed while out of town. this could be a while
1961875139,hate,This is slowly going to drive me crazy i hate leaky faucets they're frustrating! I'm ready for a nap but there's no naptime at work
1961877434,love,"DAMN -) That's a lot of messages from him -) HOW SWEET. :&quot;&gt; And yeah, sayang"
1961877995,sadness,my parents sold my car.
1961878189,happiness,Day is going well so far. Meeting until 4 though.
1961886638,worry,Outlook not so good
1961889260,worry,so instead of laying out in this 90 degrees i've gotta give 32 fourth graders miso/rice/sushi/mochi in an hour fml
1961890605,neutral,twitter eh chato mas vicia
1961890693,worry,"Damn, looks like the USB card reader that I got from Dealextreme doesn't work. I can see the files on the card but they are read only"
1961892497,neutral,Not doing single ones 2day...beat lol but would say ...ur as creative bright and fun as ur avatar with warmth+ depth
1961894088,hate,Never before in the field of human conflict have so many hard drives died on me. What a waste of a day.
1961895288,hate,Going to shawnee........I hate the long drive there...i just want to get all this paper work over with
1961895928,sadness,im still devastated about manchester united losing the UCL final
1961897193,love,dang i miss you goodnight
1961898089,sadness,Why is it soooo cold &amp; ugly out??
1961898574,sadness,a female robin just flew into my window and I watched her die in my bushes... i think i am going to cry now...
1961899521,hate,shut up fool ....where you been at??? i dontlike the fact that you keep abandoning me
1961900236,sadness,has bronchitis and is on 3 prescriptions. No fun at all. Had to miss two days in a row of work.
1961900736,hate,"i was sent home yest from work, when in again today but feel like hell and burning up with a high temp, got it off hubby"
1961900792,hate,Lost at bowling again why do i suck
1961908806,relief,sounds like a great idea. wish I could make it
1961909621,neutral,Cleaning the house
1961909678,relief,haha nice to know I'm not alone! Working in the BBC and can't see it
1961910812,neutral,i'm trying to figure that out right now
1961911374,worry,I've been reading up on Sims 3 genetics on the Sims 2 forums. Apparently hair dye is passed on to offspring. I'm very disappointed
1961911721,worry,no freakin way! Gah LG... I'm sad for you. No love for the feltbeats admin...
1961915076,worry,yes I do! Because he is going to the marines to protect &amp; serve and leaving me!
1961915478,hate,"So hot today =_= don't like it and i hate my new timetable, having such a bad week"
1961915587,sadness,oh no! i'm very sorry to hear
1961917086,worry,fuuuuuuck idk if andy can get youuuu
1961917114,worry,"Is it me (my machine)? or... Vids freeze up, halt whole blip stream ?"
1961917445,hate,- hate when my PARKED car gets hit
1961918077,worry,im the eye doctors &amp; had to bring trinity with me cause my mom fell down the stairs today &amp; broke her toe. ugh
1961919848,sadness,doesn't get to see her fav5 today like planned
1961920582,hate,ALL white shoes make me cringe . White shoes give me pause.
1961921024,sadness,bout to go to work
1961921387,worry,i finished packing and sorting out old clothes XD i have stomache ache though
1961921563,love,"my lil sister Charese, her best friend passed today"
1961921752,hate,My mouth hurts from this stupid retainer!!
1961922392,sadness,skype call with billie but my webcam dont work
1961922540,love,joe: 2.30pm Kevin pics up a new pair of pjs :') PMSL i could have died!!! lmfaoo :') I MISS MY BOYS
1961923167,sadness,have a great camp!!!!! Wish I could be there.
1961923697,sadness,I know what you mean rain sucks...
1961924045,sadness,I want to go back to school too *sigh* - but I am too poor
1961925259,hate,"Oh god, I want to blow up my tooth. It hurts."
1961926176,relief,good to hear! Just in time for the weekend. I'll be working though
1961926760,sadness,"What timeeee? My mom says I have to do something daw tomorrow, eh. But we're never compelte!"
1961930354,hate,Is UPS like the cable company and doesn't show up til the last possible moment? I'd like to take a nap before school gets out
1961963611,hate,"Still dealing with quite a bit of pain, will jump off here soon to lay down,very frustrating Thanks 4 asking"
